season,club_name,avg(attacking_short_passing),avg(shooting),avg(power_stamina),avg(skill_long_passing),avg(power_strength),avg(defending_standing_tackle),avg(skill_fk_accuracy),avg(skill_dribbling),avg(dribbling),avg(pace),avg(mentality_aggression),avg(movement_reactions),avg(movement_sprint_speed),avg(passing),avg(movement_acceleration),avg(attacking_heading_accuracy),avg(attacking_finishing),avg(defending),avg(attacking_crossing),avg(power_long_shots),avg(mentality_penalties),avg(power_shot_power),avg(physic),avg(skill_ball_control),year,league,club_name_ext,points,place
09,AJ Auxerre,59.25806451612903,52.516129032258064,63.903225806451616,49.903225806451616,63.0,48.38709677419355,44.483870967741936,53.12903225806452,57.54838709677419,69.51612903225806,59.354838709677416,64.19354838709677,69.03225806451613,53.70967741935484,69.87096774193549,60.774193548387096,51.25806451612903,50.354838709677416,52.225806451612904,49.83870967741935,55.03225806451613,56.70967741935484,62.70967741935484,60.774193548387096,09,French Ligue 1,AJ Auxerre,71.0,3
10,Feyenoord,62.88461538461539,55.69230769230769,70.42307692307692,57.11538461538461,66.07692307692308,49.19230769230769,53.57692307692308,64.42307692307692,66.15384615384616,72.57692307692308,62.69230769230769,66.96153846153847,72.65384615384616,60.03846153846154,72.84615384615384,58.07692307692308,50.76923076923077,49.30769230769231,57.07692307692308,57.5,57.07692307692308,65.53846153846153,66.57692307692308,66.8076923076923,10,Holland Eredivisie,Feyenoord,44.0,10
11,1. FC Kaiserslautern,64.48,55.72,63.88,54.6,70.88,55.32,51.44,60.52,62.76,65.84,63.52,67.08,65.8,58.48,65.92,65.28,50.36,53.0,54.28,56.52,57.08,67.48,67.32,65.64,11,German 1. Bundesliga,1. FC Kaiserslautern,23.0,18
09,OGC Nice,63.793103448275865,53.89655172413793,67.89655172413794,53.37931034482759,67.27586206896552,50.10344827586207,47.310344827586206,51.0,57.172413793103445,67.89655172413794,63.793103448275865,66.72413793103448,67.79310344827586,57.0,68.06896551724138,64.86206896551724,50.13793103448276,53.03448275862069,53.724137931034484,54.172413793103445,58.48275862068966,59.275862068965516,66.75862068965517,62.03448275862069,09,French Ligue 1,OGC Nice,44.0,15
12,Évian Thonon Gaillard FC,63.96551724137931,54.793103448275865,65.24137931034483,56.827586206896555,65.51724137931035,53.48275862068966,47.0,59.3448275862069,62.206896551724135,68.65517241379311,61.44827586206897,65.62068965517241,69.51724137931035,58.827586206896555,67.62068965517241,60.03448275862069,52.51724137931034,52.10344827586207,56.37931034482759,54.172413793103445,59.206896551724135,60.6551724137931,64.72413793103448,64.51724137931035,12,French Ligue 1,Évian Thonon Gaillard FC,40.0,16
09,Borussia Mönchengladbach,64.26923076923077,54.5,69.07692307692308,56.69230769230769,67.84615384615384,54.69230769230769,49.07692307692308,60.19230769230769,62.80769230769231,70.53846153846153,61.0,66.92307692307692,71.15384615384616,59.96153846153846,69.76923076923077,64.07692307692308,50.34615384615385,56.46153846153846,60.69230769230769,52.42307692307692,60.15384615384615,62.0,66.88461538461539,65.0,09,German 1. Bundesliga,Borussia Mönchengladbach,39.0,12
09,Livorno,64.16666666666667,51.166666666666664,72.0,58.833333333333336,71.16666666666667,60.625,47.791666666666664,54.375,59.916666666666664,70.20833333333333,66.70833333333333,67.33333333333333,70.16666666666667,59.291666666666664,70.29166666666667,64.125,43.625,61.125,56.791666666666664,50.375,64.66666666666667,61.583333333333336,70.58333333333333,64.375,09,Italian Serie A,Livorno,29.0,20
11,FC Schalke 04,72.6923076923077,60.07692307692308,70.23076923076923,61.30769230769231,67.26923076923077,52.03846153846154,56.26923076923077,68.84615384615384,70.23076923076923,70.76923076923077,64.84615384615384,72.73076923076923,70.42307692307692,65.73076923076923,71.23076923076923,66.73076923076923,56.5,52.0,64.92307692307692,59.03846153846154,59.30769230769231,69.26923076923077,67.57692307692308,72.61538461538461,11,German 1. Bundesliga,FC Schalke 04,64.0,3
08,Manchester City,63.22222222222222,58.52777777777778,69.16666666666667,55.861111111111114,67.30555555555556,51.44444444444444,51.583333333333336,62.416666666666664,65.55555555555556,74.69444444444444,62.5,64.97222222222223,75.05555555555556,59.30555555555556,74.22222222222223,61.166666666666664,54.0,53.5,59.416666666666664,58.083333333333336,62.19444444444444,66.94444444444444,67.0,70.25,08,English Premier League,Manchester City,50.0,10
13,Chelsea,69.96666666666667,59.4,72.06666666666666,63.8,68.7,59.0,52.63333333333333,66.6,68.33333333333333,72.63333333333334,65.7,72.46666666666667,72.66666666666667,63.93333333333333,72.63333333333334,65.26666666666667,56.63333333333333,57.96666666666667,58.7,59.2,60.266666666666666,66.63333333333334,69.06666666666666,70.43333333333334,13,English Premier League,Chelsea,82.0,3
13,Norwich City,63.5,55.464285714285715,72.25,55.25,70.53571428571429,56.642857142857146,46.857142857142854,59.785714285714285,62.17857142857143,70.0,61.32142857142857,63.82142857142857,69.75,57.857142857142854,70.32142857142857,62.17857142857143,52.214285714285715,54.607142857142854,55.857142857142854,55.214285714285715,57.67857142857143,64.32142857142857,68.82142857142857,63.82142857142857,13,English Premier League,Norwich City,33.0,18
12,Arsenal,72.24137931034483,58.275862068965516,69.13793103448276,64.6896551724138,66.27586206896552,56.06896551724138,54.241379310344826,68.72413793103448,70.37931034482759,74.44827586206897,62.96551724137931,70.34482758620689,73.55172413793103,66.41379310344827,75.58620689655173,62.172413793103445,54.89655172413793,55.03448275862069,62.96551724137931,56.793103448275865,62.6551724137931,67.0,66.27586206896552,72.79310344827586,12,English Premier League,Arsenal,73.0,4
09,ADO Den Haag,59.92307692307692,52.30769230769231,64.73076923076923,56.61538461538461,67.3076923076923,50.15384615384615,47.23076923076923,61.34615384615385,61.96153846153846,67.57692307692308,60.73076923076923,63.38461538461539,68.15384615384616,56.42307692307692,66.92307692307692,57.07692307692308,48.96153846153846,52.26923076923077,54.42307692307692,53.34615384615385,54.80769230769231,56.0,65.3076923076923,61.92307692307692,09,Holland Eredivisie,ADO Den Haag,30.0,15
08,Eintracht Frankfurt,66.5,56.07692307692308,68.61538461538461,57.5,66.84615384615384,56.34615384615385,50.03846153846154,60.84615384615385,64.11538461538461,70.96153846153847,63.65384615384615,68.11538461538461,70.88461538461539,60.92307692307692,71.15384615384616,66.73076923076923,53.69230769230769,57.96153846153846,59.73076923076923,52.42307692307692,58.65384615384615,63.23076923076923,66.8076923076923,67.0,08,German 1. Bundesliga,Eintracht Frankfurt,33.0,13
10,Tottenham Hotspur,67.89285714285714,58.07142857142857,73.85714285714286,63.392857142857146,74.57142857142857,60.964285714285715,54.142857142857146,61.107142857142854,66.39285714285714,73.64285714285714,71.42857142857143,74.53571428571429,74.03571428571429,64.03571428571429,73.0,68.39285714285714,54.214285714285715,59.214285714285715,59.142857142857146,57.75,56.07142857142857,68.42857142857143,73.71428571428571,70.96428571428571,10,English Premier League,Tottenham Hotspur,62.0,5
08,FC Utrecht,58.04347826086956,47.43478260869565,70.04347826086956,50.47826086956522,68.30434782608695,50.78260869565217,49.608695652173914,56.69565217391305,58.17391304347826,64.21739130434783,63.52173913043478,63.130434782608695,64.78260869565217,53.47826086956522,63.608695652173914,56.69565217391305,45.95652173913044,52.0,50.47826086956522,46.0,53.34782608695652,48.130434782608695,67.95652173913044,58.34782608695652,08,Holland Eredivisie,FC Utrecht,44.0,9
08,FC Barcelona,78.04166666666667,63.208333333333336,74.04166666666667,69.41666666666667,71.95833333333333,59.333333333333336,62.25,73.25,76.04166666666667,77.54166666666667,65.0,78.45833333333333,77.70833333333333,72.66666666666667,77.41666666666667,68.16666666666667,59.541666666666664,62.458333333333336,71.04166666666667,61.5,75.91666666666667,66.58333333333333,71.20833333333333,78.75,08,Spain Primera Division,FC Barcelona,87.0,1
07,Paris Saint-Germain,63.857142857142854,55.42857142857143,69.47619047619048,55.666666666666664,68.0952380952381,57.04761904761905,50.80952380952381,60.23809523809524,63.666666666666664,72.76190476190476,64.66666666666667,67.28571428571429,73.38095238095238,58.523809523809526,72.04761904761905,60.04761904761905,50.80952380952381,58.61904761904762,55.76190476190476,55.19047619047619,62.0,62.142857142857146,67.80952380952381,67.04761904761905,07,French Ligue 1,Paris Saint-Germain,43.0,16
08,SC Heerenveen,64.84615384615384,58.65384615384615,68.53846153846153,56.73076923076923,68.23076923076923,52.42307692307692,52.07692307692308,59.38461538461539,62.34615384615385,68.65384615384616,61.76923076923077,64.65384615384616,68.65384615384616,59.84615384615385,68.53846153846153,64.15384615384616,56.07692307692308,55.30769230769231,57.92307692307692,59.11538461538461,59.96153846153846,61.84615384615385,67.07692307692308,65.61538461538461,08,Holland Eredivisie,SC Heerenveen,60.0,5
12,Tottenham Hotspur,69.6,58.333333333333336,71.83333333333333,62.86666666666667,68.36666666666666,58.4,52.03333333333333,65.0,67.26666666666667,71.9,65.36666666666666,69.1,72.73333333333333,63.36666666666667,70.83333333333333,63.86666666666667,54.833333333333336,57.13333333333333,58.0,56.6,60.2,68.06666666666666,68.66666666666667,70.1,12,English Premier League,Tottenham Hotspur,72.0,5
10,Napoli,72.63636363636364,60.22727272727273,77.77272727272727,66.04545454545455,72.81818181818181,66.13636363636364,54.09090909090909,65.27272727272727,69.0909090909091,75.81818181818181,73.22727272727273,74.5909090909091,75.81818181818181,68.04545454545455,75.86363636363636,67.04545454545455,54.86363636363637,63.81818181818182,64.72727272727273,63.45454545454545,58.13636363636363,69.27272727272727,74.31818181818181,72.13636363636364,10,Italian Serie A,Napoli,70.0,3
08,Toulouse Football Club,63.75,51.666666666666664,64.95833333333333,57.666666666666664,64.83333333333333,54.916666666666664,50.958333333333336,53.875,58.625,67.58333333333333,63.041666666666664,64.58333333333333,68.29166666666667,59.25,66.625,61.208333333333336,45.916666666666664,55.416666666666664,56.916666666666664,52.375,59.75,59.208333333333336,64.58333333333333,62.583333333333336,08,French Ligue 1,Toulouse Football Club,64.0,4
12,Queens Park Rangers,67.96428571428571,57.5,69.21428571428571,60.25,69.67857142857143,54.67857142857143,51.107142857142854,65.35714285714286,66.82142857142857,71.25,65.42857142857143,68.0,71.5,62.785714285714285,70.92857142857143,63.785714285714285,54.142857142857146,54.607142857142854,61.75,55.607142857142854,61.964285714285715,65.5,68.67857142857143,68.28571428571429,12,English Premier League,Queens Park Rangers,25.0,20
13,Hull City,61.25,52.535714285714285,71.21428571428571,54.32142857142857,66.32142857142857,55.392857142857146,49.5,59.92857142857143,61.785714285714285,67.07142857142857,61.964285714285715,64.5,67.75,56.82142857142857,66.32142857142857,60.67857142857143,49.75,54.17857142857143,53.714285714285715,50.464285714285715,55.57142857142857,60.035714285714285,66.78571428571429,62.785714285714285,13,English Premier League,Hull City,37.0,16
11,RKC Waalwijk,56.03846153846154,54.65384615384615,62.76923076923077,49.15384615384615,63.80769230769231,43.23076923076923,48.92307692307692,61.76923076923077,62.57692307692308,65.92307692307692,56.34615384615385,61.03846153846154,65.42307692307692,53.26923076923077,66.57692307692308,55.76923076923077,52.07692307692308,43.53846153846154,51.80769230769231,54.57692307692308,54.38461538461539,62.34615384615385,62.19230769230769,62.65384615384615,11,Holland Eredivisie,RKC Waalwijk,45.0,9
09,Racing Santander,61.333333333333336,52.1,70.06666666666666,55.56666666666667,66.03333333333333,51.03333333333333,50.03333333333333,57.96666666666667,60.93333333333333,70.86666666666666,65.5,66.7,71.4,57.3,70.2,53.7,48.166666666666664,53.8,55.46666666666667,49.96666666666667,61.36666666666667,57.9,67.26666666666667,62.53333333333333,09,Spain Primera Division,Racing Santander,39.0,16
09,FC Sochaux-Montbéliard,61.72,51.2,66.4,54.08,62.52,52.2,47.08,56.68,60.52,67.84,59.52,65.56,67.68,56.8,68.08,57.04,47.08,52.6,55.64,50.6,56.68,57.2,63.08,63.6,09,French Ligue 1,FC Sochaux-Montbéliard,41.0,16
07,Borussia Dortmund,66.45,56.15,72.45,54.6,69.5,55.05,53.3,60.8,64.4,73.15,69.05,70.65,73.55,60.35,72.45,68.35,51.15,58.05,59.3,53.75,68.0,63.55,70.35,66.7,07,German 1. Bundesliga,Borussia Dortmund,40.0,13
12,Manchester City,72.2,59.233333333333334,70.5,65.0,72.23333333333333,58.6,56.9,66.76666666666667,68.83333333333333,72.86666666666666,65.3,72.3,73.1,66.63333333333334,72.6,65.56666666666666,55.7,58.43333333333333,63.5,57.7,63.233333333333334,68.3,70.33333333333333,72.06666666666666,12,English Premier League,Manchester City,78.0,2
13,Arsenal,73.55172413793103,62.48275862068966,70.58620689655173,65.17241379310344,67.34482758620689,54.58620689655172,57.241379310344826,70.58620689655173,71.58620689655173,73.62068965517241,63.0,71.41379310344827,72.65517241379311,68.17241379310344,74.79310344827586,61.0,59.724137931034484,53.89655172413793,64.96551724137932,60.310344827586206,64.96551724137932,70.34482758620689,67.20689655172414,73.96551724137932,13,English Premier League,Arsenal,79.0,4
10,Genoa,68.28571428571429,58.57142857142857,72.89285714285714,62.17857142857143,70.64285714285714,58.357142857142854,52.82142857142857,62.107142857142854,65.75,74.0,63.964285714285715,70.64285714285714,74.42857142857143,64.0,73.39285714285714,64.0,53.32142857142857,56.107142857142854,61.57142857142857,61.857142857142854,60.964285714285715,66.03571428571429,69.85714285714286,68.57142857142857,10,Italian Serie A,Genoa,51.0,10
11,FC Twente,66.0,55.15384615384615,68.76923076923077,60.61538461538461,70.3076923076923,54.69230769230769,47.07692307692308,62.5,64.34615384615384,68.15384615384616,61.57692307692308,66.96153846153847,69.23076923076923,60.96153846153846,66.88461538461539,62.76923076923077,50.61538461538461,54.76923076923077,59.53846153846154,56.34615384615385,55.88461538461539,64.57692307692308,67.84615384615384,66.23076923076923,11,Holland Eredivisie,FC Twente,60.0,6
13,Ajax,71.27272727272727,55.22727272727273,70.72727272727273,63.68181818181818,64.86363636363636,56.63636363636363,46.31818181818182,70.31818181818181,71.54545454545455,74.27272727272727,61.31818181818182,68.95454545454545,73.86363636363636,64.45454545454545,74.86363636363636,62.72727272727273,50.86363636363637,55.09090909090909,59.36363636363637,54.40909090909091,52.59090909090909,65.36363636363636,65.81818181818181,74.0,13,Holland Eredivisie,Ajax,71.0,1
08,Bologna,65.03571428571429,57.035714285714285,67.42857142857143,56.857142857142854,64.96428571428571,56.57142857142857,55.82142857142857,60.214285714285715,62.67857142857143,70.35714285714286,64.28571428571429,66.0,70.28571428571429,60.82142857142857,70.25,58.142857142857146,54.32142857142857,57.107142857142854,60.214285714285715,55.464285714285715,64.89285714285714,60.785714285714285,65.57142857142857,64.57142857142857,08,Italian Serie A,Bologna,37.0,17
12,Olympique de Marseille,66.51851851851852,55.370370370370374,69.29629629629629,59.7037037037037,64.03703703703704,52.03703703703704,50.22222222222222,60.03703703703704,62.7037037037037,68.07407407407408,64.88888888888889,67.44444444444444,68.62962962962963,61.074074074074076,67.03703703703704,61.407407407407405,52.592592592592595,51.81481481481482,60.48148148148148,54.55555555555556,59.629629629629626,62.77777777777778,65.62962962962963,65.14814814814815,12,French Ligue 1,Olympique de Marseille,71.0,2
07,1. FC Nürnberg,65.82608695652173,57.52173913043478,71.73913043478261,52.73913043478261,72.82608695652173,55.30434782608695,49.69565217391305,56.30434782608695,62.65217391304348,71.0,69.1304347826087,65.3913043478261,70.82608695652173,58.52173913043478,71.1304347826087,66.56521739130434,52.69565217391305,57.91304347826087,56.391304347826086,55.73913043478261,65.78260869565217,65.47826086956522,71.8695652173913,70.43478260869566,07,German 1. Bundesliga,1. FC Nürnberg,31.0,16
12,Heracles Almelo,62.904761904761905,52.904761904761905,65.04761904761905,58.666666666666664,63.38095238095238,51.333333333333336,46.523809523809526,63.333333333333336,64.23809523809524,69.14285714285714,57.285714285714285,61.42857142857143,69.28571428571429,58.57142857142857,69.33333333333333,57.38095238095238,50.095238095238095,51.0,57.142857142857146,50.80952380952381,50.76190476190476,60.57142857142857,62.76190476190476,64.76190476190476,12,Holland Eredivisie,Heracles Almelo,38.0,12
10,Wolverhampton Wanderers,62.7,55.03333333333333,68.73333333333333,57.56666666666667,68.0,52.2,45.733333333333334,57.9,61.3,70.93333333333334,61.06666666666667,66.16666666666667,71.1,58.03333333333333,70.83333333333333,60.96666666666667,53.333333333333336,52.56666666666667,55.96666666666667,53.53333333333333,50.06666666666667,61.766666666666666,66.56666666666666,65.23333333333333,10,English Premier League,Wolverhampton Wanderers,40.0,17
12,AS Saint-Étienne,67.23076923076923,58.69230769230769,72.61538461538461,61.5,70.57692307692308,55.46153846153846,55.57692307692308,63.76923076923077,66.07692307692308,71.38461538461539,66.5,67.34615384615384,71.61538461538461,63.38461538461539,71.15384615384616,64.38461538461539,56.23076923076923,55.23076923076923,61.42307692307692,59.96153846153846,59.76923076923077,64.73076923076923,70.1923076923077,69.61538461538461,12,French Ligue 1,AS Saint-Étienne,63.0,5
09,FC Lorient,65.71428571428571,54.42857142857143,65.85714285714286,58.392857142857146,62.5,53.92857142857143,47.392857142857146,56.107142857142854,60.142857142857146,67.71428571428571,58.82142857142857,64.85714285714286,67.75,60.57142857142857,67.64285714285714,59.75,50.035714285714285,55.67857142857143,59.857142857142854,53.714285714285715,60.035714285714285,61.0,62.714285714285715,63.714285714285715,09,French Ligue 1,FC Lorient,58.0,7
09,Liverpool,69.2,62.51428571428571,73.88571428571429,59.74285714285714,70.85714285714286,56.94285714285714,54.542857142857144,68.97142857142858,70.68571428571428,78.4,64.62857142857143,69.97142857142858,78.85714285714286,64.45714285714286,77.8,65.4,58.17142857142857,59.65714285714286,65.25714285714285,60.714285714285715,69.17142857142858,70.85714285714286,70.57142857142857,73.34285714285714,09,English Premier League,Liverpool,63.0,7
12,Athletic Club de Bilbao,65.62068965517241,53.793103448275865,69.55172413793103,61.41379310344828,68.06896551724138,56.51724137931034,53.10344827586207,61.310344827586206,64.62068965517241,69.65517241379311,69.10344827586206,70.41379310344827,70.24137931034483,61.89655172413793,68.93103448275862,59.758620689655174,51.6551724137931,54.93103448275862,57.93103448275862,52.758620689655174,54.241379310344826,59.310344827586206,68.72413793103448,68.48275862068965,12,Spain Primera Division,Athletic Club de Bilbao,45.0,12
08,FC Lorient,64.74074074074075,54.25925925925926,64.03703703703704,55.666666666666664,60.96296296296296,50.0,48.0,57.22222222222222,61.2962962962963,68.33333333333333,61.03703703703704,64.11111111111111,67.88888888888889,59.25925925925926,68.88888888888889,62.44444444444444,51.77777777777778,53.0,58.25925925925926,53.111111111111114,57.0,58.25925925925926,62.03703703703704,65.66666666666667,08,French Ligue 1,FC Lorient,45.0,10
08,Siena,65.4,57.6,69.52,56.56,69.84,55.72,55.0,60.72,62.32,70.84,65.44,66.32,70.2,60.2,71.32,61.36,52.16,57.32,57.76,58.08,65.44,64.68,68.84,62.92,08,Italian Serie A,Siena,44.0,14
11,Swansea City,67.6,54.266666666666666,68.0,60.7,64.2,55.6,45.5,63.9,65.8,70.23333333333333,59.4,64.1,70.06666666666666,61.3,70.4,55.53333333333333,53.333333333333336,52.36666666666667,56.233333333333334,52.766666666666666,48.1,60.53333333333333,64.46666666666667,67.7,11,English Premier League,Swansea City,47.0,11
13,Valenciennes FC,64.38461538461539,52.92307692307692,66.5,58.03846153846154,66.8076923076923,54.96153846153846,50.11538461538461,60.92307692307692,63.42307692307692,68.92307692307692,61.03846153846154,64.3076923076923,68.76923076923077,59.26923076923077,68.88461538461539,61.73076923076923,49.34615384615385,54.69230769230769,60.11538461538461,52.76923076923077,54.34615384615385,62.23076923076923,65.73076923076923,65.26923076923077,13,French Ligue 1,Valenciennes FC,29.0,19
13,Rayo Vallecano,62.8,54.63333333333333,63.2,61.0,61.2,49.63333333333333,54.7,62.53333333333333,65.43333333333334,70.16666666666667,58.96666666666667,64.53333333333333,70.4,60.1,70.16666666666667,54.833333333333336,51.266666666666666,47.833333333333336,58.666666666666664,56.53333333333333,55.06666666666667,60.03333333333333,61.53333333333333,68.7,13,Spain Primera Division,Rayo Vallecano,43.0,12
12,1. FC Nürnberg,68.125,55.75,67.08333333333333,57.375,69.04166666666667,51.833333333333336,52.333333333333336,62.583333333333336,64.75,68.125,64.16666666666667,66.875,68.5,60.25,67.625,63.375,50.5,51.458333333333336,57.375,56.291666666666664,53.125,68.83333333333333,67.625,68.41666666666667,12,German 1. Bundesliga,1. FC Nürnberg,44.0,10
13,Athletic Club de Bilbao,67.03448275862068,55.0,68.3103448275862,61.41379310344828,66.65517241379311,57.827586206896555,53.55172413793103,60.86206896551724,64.48275862068965,69.72413793103448,65.96551724137932,68.20689655172414,70.06896551724138,62.13793103448276,69.24137931034483,59.275862068965516,53.758620689655174,55.827586206896555,56.793103448275865,53.689655172413794,53.10344827586207,60.96551724137931,67.10344827586206,68.82758620689656,13,Spain Primera Division,Athletic Club de Bilbao,70.0,4
13,SC Cambuur,59.333333333333336,51.095238095238095,66.04761904761905,52.04761904761905,67.33333333333333,48.38095238095238,43.523809523809526,62.857142857142854,63.42857142857143,69.04761904761905,56.476190476190474,59.523809523809526,68.47619047619048,53.904761904761905,69.76190476190476,55.04761904761905,49.095238095238095,48.04761904761905,53.57142857142857,50.333333333333336,53.42857142857143,56.95238095238095,64.85714285714286,64.04761904761905,13,Holland Eredivisie,SC Cambuur,39.0,12
11,Real Sporting de Gijón,65.58620689655173,54.86206896551724,67.51724137931035,60.41379310344828,65.82758620689656,49.06896551724138,54.96551724137931,63.172413793103445,65.03448275862068,65.75862068965517,61.6551724137931,67.20689655172414,65.72413793103448,61.37931034482759,65.6896551724138,55.275862068965516,50.93103448275862,48.241379310344826,55.724137931034484,55.0,55.724137931034484,63.10344827586207,65.37931034482759,67.55172413793103,11,Spain Primera Division,Real Sporting de Gijón,37.0,19
11,Arsenal,74.62068965517241,60.0,69.20689655172414,68.24137931034483,69.72413793103448,58.0,57.827586206896555,70.55172413793103,71.96551724137932,74.06896551724138,64.41379310344827,71.96551724137932,74.3103448275862,68.65517241379311,73.79310344827586,63.86206896551724,56.6551724137931,56.827586206896555,64.44827586206897,58.689655172413794,61.172413793103445,68.75862068965517,68.34482758620689,74.75862068965517,11,English Premier League,Arsenal,70.0,3
11,Valenciennes FC,66.73913043478261,53.21739130434783,70.34782608695652,61.82608695652174,69.65217391304348,59.73913043478261,46.17391304347826,58.65217391304348,62.52173913043478,65.69565217391305,66.52173913043478,66.26086956521739,66.47826086956522,61.47826086956522,64.73913043478261,63.56521739130435,47.04347826086956,57.30434782608695,60.78260869565217,57.04347826086956,55.91304347826087,64.69565217391305,69.17391304347827,66.3913043478261,11,French Ligue 1,Valenciennes FC,43.0,12
12,Eintracht Frankfurt,67.17391304347827,53.391304347826086,67.04347826086956,59.52173913043478,67.6086956521739,57.69565217391305,49.52173913043478,59.608695652173914,62.82608695652174,67.1304347826087,63.21739130434783,67.21739130434783,67.6086956521739,60.130434782608695,66.3913043478261,66.30434782608695,48.82608695652174,56.391304347826086,58.04347826086956,52.43478260869565,53.30434782608695,65.73913043478261,66.69565217391305,66.04347826086956,12,German 1. Bundesliga,Eintracht Frankfurt,51.0,6
13,ADO Den Haag,62.80769230769231,54.07692307692308,62.76923076923077,58.46153846153846,67.15384615384616,49.07692307692308,48.38461538461539,60.07692307692308,61.15384615384615,69.11538461538461,57.5,58.69230769230769,69.15384615384616,57.46153846153846,69.1923076923077,56.34615384615385,49.23076923076923,48.69230769230769,55.38461538461539,54.53846153846154,51.69230769230769,65.61538461538461,63.96153846153846,62.57692307692308,13,Holland Eredivisie,ADO Den Haag,43.0,9
07,Hannover 96,69.0909090909091,60.68181818181818,71.13636363636364,62.59090909090909,69.22727272727273,53.36363636363637,59.54545454545455,63.31818181818182,65.5,71.63636363636364,66.4090909090909,66.77272727272727,72.54545454545455,64.9090909090909,70.5909090909091,68.13636363636364,56.90909090909091,56.40909090909091,62.45454545454545,57.59090909090909,66.04545454545455,69.45454545454545,69.27272727272727,68.22727272727273,07,German 1. Bundesliga,Hannover 96,49.0,8
10,Hannover 96,67.0,53.80769230769231,71.6923076923077,59.46153846153846,68.8076923076923,55.46153846153846,51.5,61.15384615384615,64.1923076923077,71.8076923076923,63.03846153846154,66.84615384615384,72.1923076923077,61.92307692307692,71.34615384615384,61.30769230769231,49.53846153846154,54.34615384615385,59.92307692307692,55.38461538461539,57.38461538461539,61.46153846153846,68.07692307692308,66.92307692307692,10,German 1. Bundesliga,Hannover 96,60.0,4
12,West Bromwich Albion,64.03846153846153,58.96153846153846,67.84615384615384,57.03846153846154,69.38461538461539,52.0,53.07692307692308,62.96153846153846,64.34615384615384,68.57692307692308,63.15384615384615,64.88461538461539,68.26923076923077,60.11538461538461,68.65384615384616,64.88461538461539,56.92307692307692,51.69230769230769,57.61538461538461,57.46153846153846,59.57692307692308,67.0,67.8076923076923,66.5,12,English Premier League,West Bromwich Albion,49.0,8
13,Granada CF,59.206896551724135,50.724137931034484,64.86206896551724,54.55172413793103,63.6551724137931,53.55172413793103,44.55172413793103,58.51724137931034,61.93103448275862,70.51724137931035,56.827586206896555,61.89655172413793,70.89655172413794,54.724137931034484,70.03448275862068,55.62068965517241,46.62068965517241,51.793103448275865,51.06896551724138,49.241379310344826,49.44827586206897,62.6551724137931,62.86206896551724,64.17241379310344,13,Spain Primera Division,Granada CF,41.0,15
08,Heracles Almelo,51.44444444444444,47.111111111111114,65.48148148148148,47.851851851851855,65.62962962962963,41.074074074074076,41.592592592592595,54.51851851851852,56.851851851851855,65.66666666666667,50.55555555555556,61.22222222222222,66.07407407407408,48.0,65.14814814814815,52.18518518518518,46.03703703703704,43.333333333333336,45.48148148148148,46.370370370370374,47.74074074074074,48.48148148148148,62.592592592592595,58.22222222222222,08,Holland Eredivisie,Heracles Almelo,32.0,15
13,Eintracht Frankfurt,69.66666666666667,56.7037037037037,70.03703703703704,63.407407407407405,65.11111111111111,57.25925925925926,53.111111111111114,64.92592592592592,67.25925925925925,69.70370370370371,63.592592592592595,69.51851851851852,70.22222222222223,63.592592592592595,68.81481481481481,64.14814814814815,53.592592592592595,56.77777777777778,60.925925925925924,54.44444444444444,53.77777777777778,66.51851851851852,66.33333333333333,69.4074074074074,13,German 1. Bundesliga,Eintracht Frankfurt,36.0,13
13,FC Sochaux-Montbéliard,65.6896551724138,49.827586206896555,67.58620689655173,59.689655172413794,66.0,54.44827586206897,47.41379310344828,59.206896551724135,62.241379310344826,68.75862068965517,64.41379310344827,65.34482758620689,68.48275862068965,59.310344827586206,69.0,60.89655172413793,45.41379310344828,54.758620689655174,55.793103448275865,51.0,53.172413793103445,57.275862068965516,65.82758620689656,65.3103448275862,13,French Ligue 1,FC Sochaux-Montbéliard,40.0,18
07,Catania,59.78260869565217,58.21739130434783,66.1304347826087,52.69565217391305,65.04347826086956,58.43478260869565,57.82608695652174,59.130434782608695,61.130434782608695,66.65217391304348,62.47826086956522,62.69565217391305,65.73913043478261,57.47826086956522,67.78260869565217,66.08695652173913,57.82608695652174,60.30434782608695,58.21739130434783,56.0,62.78260869565217,59.69565217391305,64.82608695652173,63.130434782608695,07,Italian Serie A,Catania,37.0,17
10,Roda JC Kerkrade,60.625,55.458333333333336,68.75,55.875,65.25,49.0,50.333333333333336,58.625,61.916666666666664,71.41666666666667,62.291666666666664,65.33333333333333,71.33333333333333,58.083333333333336,71.625,56.25,54.541666666666664,48.583333333333336,55.666666666666664,55.125,56.083333333333336,59.458333333333336,65.5,63.625,10,Holland Eredivisie,Roda JC Kerkrade,55.0,6
09,Catania,69.36,63.96,75.0,67.0,72.72,63.04,59.24,65.2,67.96,75.28,71.68,73.72,74.72,66.92,76.12,67.2,58.68,64.68,66.24,63.28,73.32,72.16,73.2,69.48,09,Italian Serie A,Catania,45.0,13
